frame_id,obj_type,Prediction,Confidence
2-048_21672_011,PEDESTRIAN,"[ 34.47922   -14.23351    -2.9293642   2.108292    1.9296271   1.7347885
   2.905402 ]",0.8087042
2-048_21672_011,CAR,"[59.628124   8.982296  -1.4240717  5.4197674  2.720884   1.9946654
  3.197519 ]",0.28852004
2-048_21672_011,PEDESTRIAN,"[79.128265  -9.367801  -2.473994   2.0605378  2.0136576  1.7931073
  2.7987309]",0.17919962
2-048_21672_011,CAR,"[66.77944    -0.22141448 -0.32240856  5.2363224   2.6132486   1.9420633
  5.93087   ]",0.15502591
2-048_21672_011,CAR,"[42.681454    1.9097338  -0.87194073  5.339351    2.523529    1.9896178
  6.6543865 ]",0.13691044
2-048_21673_011,CAR,"[22.946102   3.3438182 -1.427384   5.2776747  2.5249202  2.020224
  6.2714996]",0.94118154
2-048_21673_011,CAR,"[72.64809    0.9212159 -1.7395786  5.056927   2.4856093  1.8579698
  6.12939  ]",0.5616286
2-048_21673_011,CAR,"[10.360597  22.308987  -0.9656276  4.893152   2.435631   1.9337988
  2.3187726]",0.39590538
2-048_21673_011,CAR,"[46.75047   19.782873  -1.0122617  5.0184326  2.1754997  1.9956906
  1.635003 ]",0.29196954
2-048_21673_011,CAR,"[ 45.52964   -12.1087475  -2.070826    4.790243    2.2777064   1.7631204
   1.4667437]",0.29067755
2-048_21673_011,CAR,"[51.045135   1.7776828 -0.9530239  5.0945516  2.5137756  1.8971233
  4.6278105]",0.2119099
2-048_21674_011,CAR,"[21.62179    -0.07987052 -1.1221558   5.2663026   2.703738    2.0284271
  6.208318  ]",0.96679527
2-048_21674_011,CAR,"[ 6.630636   3.5093322 -1.4274728  5.081752   2.3352637  1.7129114
  6.2694325]",0.8487386
2-048_21674_011,CAR,"[80.449486  12.669827  -0.8606371  5.2739825  2.6816711  1.9540359
  3.1216555]",0.7722943
2-048_21674_011,CAR,"[79.6146     0.9941006 -0.8695542  5.431768   2.649932   1.9849596
  3.29499  ]",0.6351231
2-048_21674_011,CAR,"[43.345135   33.907112   -0.29981673  5.1379814   2.5732536   2.0114598
  6.391448  ]",0.4439802
2-048_21674_011,CAR,"[26.99967   32.384045  -0.7200014  5.5896316  2.7159994  1.9359579
  2.7493172]",0.17291218
2-048_21674_011,CAR,"[ 32.924404   -34.471615    -0.41591227   5.286776     2.674742
   1.8852913    2.307409  ]",0.15455282
2-048_21674_011,CAR,"[ 26.538187  -19.354822   -0.748831    5.6111813   2.7441435   1.9397839
   2.510213 ]",0.13041905
2-048_21675_011,CAR,"[19.276663   -0.51486266 -1.1059787   5.318521    2.5939796   2.0057893
  6.237377  ]",0.9626469
2-048_21675_011,CAR,"[14.265947   3.4961429 -1.3390036  5.0039916  2.2175188  1.7301599
  6.2423606]",0.8928499
2-048_21675_011,CAR,"[24.662321   -0.60787755 -1.5367135   5.5522227   2.5651124   1.932207
  3.1831706 ]",0.64264494
2-048_21675_011,CAR,"[40.904957  33.89708   -1.0686758  5.038254   2.4646142  1.9983757
  6.4687495]",0.44398865
2-048_21675_011,CAR,"[56.960495  32.891747  -1.2454604  5.7337737  2.5628932  2.0716019
  6.1889386]",0.4210513
2-048_21675_011,CAR,"[52.85026   33.09226   -1.7110513  4.650829   2.2330165  1.7929661
  4.1683   ]",0.18982151
2-048_21675_011,CAR,"[72.56406   34.740135  -1.1950833  5.374143   2.4705634  1.9310414
  6.606968 ]",0.17075235
2-048_21684_011,CAR,"[18.108366  -0.6106686 -1.1885407  5.1056175  2.734608   1.9886967
  6.228136 ]",0.9667309
2-048_21684_011,CAR,"[43.890484   -1.5970099  -0.49786827  5.3651323   2.6117942   1.9608642
  6.1957026 ]",0.6858415
2-048_21685_011,CAR,"[20.317488   0.2307129 -1.2375144  5.0118876  2.7597435  2.0066369
  6.2740264]",0.9641022
2-048_21685_011,CAR,"[ 7.9415274  3.6472194 -1.4072335  5.4973016  2.3913717  1.740355
  6.2573643]",0.94730365
2-048_21685_011,CAR,"[45.34048     0.57235146 -0.7263275   5.1802855   2.5544362   1.8817124
  6.1944475 ]",0.49056634
2-048_21685_011,CAR,"[80.86279     8.508753   -0.87019783  5.1242776   2.6498878   1.9133396
  2.5671206 ]",0.12170224
2-048_21686_011,CAR,"[20.302523   0.1693347 -1.2341073  5.2095222  2.758721   2.0425627
  6.244152 ]",0.9745992
2-048_21686_011,CAR,"[21.746017   4.0543385 -1.3228604  5.2347693  2.384913   1.8545103
  6.273319 ]",0.8663859
2-048_21686_011,CAR,"[43.782543    0.44998485 -0.7806223   5.2722254   2.5954175   1.8548006
  3.1650672 ]",0.4215835
2-048_21687_011,CAR,"[23.981016    0.04406295 -1.2168906   5.618738    2.7071562   2.0302424
  6.2684093 ]",0.9525705
2-048_21687_011,CAR,"[45.44008    4.7984557 -1.3135183  5.554322   2.54769    2.008348
  6.320728 ]",0.94361454
2-048_21687_011,CAR,"[47.288986    0.4891305  -0.81572884  5.3219485   2.5907354   1.9125928
  3.1468418 ]",0.59868073
2-048_21687_011,CAR,"[52.063145  -9.414615  -2.5439095  4.9007797  2.244999   1.8085537
  4.6175747]",0.42662162
2-048_21687_011,CAR,"[ 41.036762  -26.923122   -0.8734358   4.849361    2.45283     1.8867004
   4.498759 ]",0.4123189
2-048_21687_011,CAR,"[61.336433  -2.8378668 -0.5361663  5.161589   2.4899333  1.9792758
  5.8431497]",0.15751505
2-048_21687_011,CAR,"[ 53.807922  -18.956608   -1.2851996   5.6196923   2.6429553   1.9270959
   3.5099435]",0.11095521
2-048_21687_011,CAR,"[66.04009   -1.961668  -0.8814726  5.1961346  2.5677664  2.006149
  2.8001118]",0.10707416
2-048_21688_011,CAR,"[20.771332   -0.19975276 -1.2364738   5.1971083   2.832851    2.04278
  6.239179  ]",0.9777569
2-048_21688_011,CAR,"[17.037958  12.021465  -1.1886008  5.437635   2.7404878  1.9848129
  3.1040277]",0.9208449
2-048_21688_011,CAR,"[20.881159   4.009171  -1.2595218  5.252254   2.460748   1.9353707
  6.277957 ]",0.9019902
2-048_21688_011,CAR,"[43.18282    -0.55622816 -0.89604163  5.2749934   2.6423602   1.9577475
  2.8594182 ]",0.22364226
2-048_21688_011,CAR,"[69.16099    20.687122   -0.79250324  5.490762    2.704671    2.0039012
  3.059119  ]",0.15191592
2-048_21688_011,CAR,"[43.660416   3.9431326 -1.0270691  5.2100334  2.4943182  1.876701
  6.2233396]",0.11202738
2-048_02244_013,MOTORCYCLE,"[14.480253   4.1774893 -1.336365   2.5937572  1.3099018  1.8824518
  6.2978454]",0.8942022
2-048_02245_013,MOTORCYCLE,"[ 44.28816   -15.748543   -1.579468    2.2514434   1.1327062   1.784532
   3.6656976]",0.7951045
2-048_02246_013,MOTORCYCLE,"[17.211538   9.286316  -1.235974   2.8013628  1.5079854  1.9329487
  6.4944906]",0.89917284
2-048_02247_013,MOTORCYCLE,"[ 34.45286   -13.93761    -1.4326327   2.528031    1.3586464   1.8599253
   3.5908766]",0.8751862
2-048_02248_013,MOTORCYCLE,"[19.654839  11.412239  -1.3684943  2.5892637  1.3338181  1.8988007
  6.3042803]",0.87441474
2-048_02249_013,MOTORCYCLE,"[ 22.537844  -13.9039755  -1.3926361   2.615468    1.3862195   1.8878434
   3.040855 ]",0.9249876
2-048_02318_013,MOTORCYCLE,"[26.050524   5.444514  -1.3744013  2.6452978  1.413052   1.8546182
  3.2319565]",0.9121943
2-048_02319_013,MOTORCYCLE,"[ 40.877003  -17.157274   -1.5247666   2.2766614   1.0983318   1.8147001
   6.613178 ]",0.9263301
2-048_02320_013,MOTORCYCLE,"[17.42212    5.9999533 -1.4603391  2.326358   1.148061   1.7593137
  3.9644127]",0.912853
2-048_02321_013,MOTORCYCLE,"[42.977207  -2.1084802 -1.4897852  2.4141352  1.2371045  1.8607875
  1.644529 ]",0.6750248
2-048_02323_013,MOTORCYCLE,"[59.68566   -3.7010982 -1.5963347  2.3092458  1.1148245  1.7940596
  1.8968097]",0.89110315
2-048_02324_013,MOTORCYCLE,"[10.640825  -5.454217  -1.3881755  2.585756   1.2722238  1.8764095
  5.0212255]",0.8783839
2-048_02326_013,MOTORCYCLE,"[ 9.26249   -3.560205  -1.4548093  2.5764513  1.301817   1.9230652
  4.8345976]",0.8267194
2-048_02327_013,MOTORCYCLE,"[49.1611    -1.8230214 -1.5411067  2.3267436  1.155713   1.847091
  1.9183735]",0.839986
2-048_02328_013,MOTORCYCLE,"[10.267375  -6.4200597 -1.2992991  2.6219783  1.3741198  1.912262
  5.4630833]",0.9115819
2-048_02329_013,MOTORCYCLE,"[10.62345   -5.9943166 -1.4126042  2.514789   1.2075502  1.8710932
  5.3192525]",0.8827571
2-048_02330_013,MOTORCYCLE,"[ 7.928967  -1.7250434 -1.4108032  2.5970423  1.3541256  1.936087
  5.0419636]",0.9139542
2-048_02331_013,MOTORCYCLE,"[56.260227  -5.9626646 -1.5229905  2.3513713  1.1141051  1.8269684
  1.3677392]",0.92855
2-048_02332_013,CAR,"[43.796074  28.877098  -1.4978982  5.1653347  2.2843523  1.7674584
  1.4920233]",0.9673196
2-048_02332_013,MOTORCYCLE,"[13.766193  -3.423044  -1.3722996  2.4997141  1.3309419  1.8384051
  3.5394497]",0.8645846
2-048_02333_013,CAR,"[44.312744  33.907417  -1.5304581  5.09431    2.2330189  1.7375536
  1.4143829]",0.9632175
2-048_02333_013,MOTORCYCLE,"[30.558449  -8.532677  -1.5119957  2.452327   1.1495762  1.8406799
  4.655609 ]",0.8909328
2-048_02334_013,CAR,"[44.305397  33.933258  -1.5300893  5.1443005  2.2618926  1.7452542
  1.4156414]",0.9686511
2-048_02334_013,MOTORCYCLE,"[31.239346   3.1465352 -1.489085   2.285982   1.070915   1.8121564
  5.8254333]",0.8970039
2-048_02335_013,CAR,"[44.31304   33.906944  -1.5142864  5.086705   2.2374108  1.7187191
  1.4116476]",0.9628177
2-048_02335_013,MOTORCYCLE,"[30.752878  -5.982125  -1.5054358  2.3572745  1.1475372  1.7988403
  2.413524 ]",0.9014908
2-048_02336_013,MOTORCYCLE,"[ 17.210989  -15.686891   -1.4639314   2.3391871   1.1186869   1.773587
   5.8770294]",0.853726
2-048_02339_013,MOTORCYCLE,"[50.196976   2.1191428 -1.5510346  2.3143163  1.1985049  1.7578629
  2.4127796]",0.8309572
2-048_02340_013,MOTORCYCLE,"[ 18.558447  -11.621955   -1.4753909   2.314637    1.0746756   1.7824979
   5.7948785]",0.9259697
2-048_02341_013,MOTORCYCLE,"[50.02259    2.971978  -1.5281522  2.2789338  1.1750817  1.7274097
  2.4688954]",0.8563273
2-048_02342_013,MOTORCYCLE,"[ 19.24221   -11.890062   -1.4815044   2.3237393   1.1088196   1.795738
   5.870608 ]",0.9272509
2-048_02343_013,MOTORCYCLE,"[44.853344   5.1126747 -1.4629364  2.348068   1.1671005  1.769638
  2.7964122]",0.8743773
2-048_02344_013,MOTORCYCLE,"[ 26.664894  -13.559162   -1.4813104   2.2785919   1.0655252   1.7907872
   6.10123  ]",0.95342916
2-048_02345_013,MOTORCYCLE,"[46.50469   -4.1236334 -1.5452429  2.451471   1.2439237  1.8618935
  2.4618056]",0.8245707
2-048_02346_013,MOTORCYCLE,"[35.522556  11.4789505 -1.488662   2.296297   1.0841975  1.7917535
  6.0153065]",0.91000587
2-048_02347_013,MOTORCYCLE,"[19.129908  -6.682534  -1.3655435  2.405831   1.2730966  1.6985369
  2.2810888]",0.90602505
2-048_02348_013,MOTORCYCLE,"[51.72972   -6.2161007 -1.5127499  2.3400183  1.1262895  1.8200659
  4.7190356]",0.8855252
2-048_02348_013,CAR,"[ 0.81059533 10.828738   -1.1826943   5.5903163   2.5257864   2.0569806
  1.2717097 ]",0.16634233
2-048_02349_013,MOTORCYCLE,"[16.582335   7.9566913 -1.4526697  2.3641553  1.1016773  1.7223605
  0.7363926]",0.8676862
2-048_02349_013,CAR,"[ 1.3408104  8.2872305 -1.0884103  5.3418903  2.4485497  2.126688
  2.833566 ]",0.11232147
2-048_02350_013,MOTORCYCLE,"[57.83133   -7.341541  -1.5433879  2.3054707  1.1147162  1.8261851
  1.3835357]",0.93118584
2-048_02350_013,PEDESTRIAN,"[ 1.5299869   1.6845511  -1.4172602   0.7640476   0.61506623  1.8339481
  6.9118958 ]",0.7354525
2-048_02351_013,MOTORCYCLE,"[10.600248   1.3643358 -1.5387168  2.2350361  1.0404071  1.7333359
  3.4447944]",0.9041538
2-048_02352_013,MOTORCYCLE,"[ 6.7436404  0.1935119 -1.5533191  2.2356727  1.1064837  1.7452173
  3.5288835]",0.89044094
2-048_02353_013,MOTORCYCLE,"[ 6.7261167   0.16835128 -1.5056714   2.383605    1.3554655   1.8348606
  3.5103488 ]",0.8732055
2-048_02366_013,MOTORCYCLE,"[ 35.843716  -14.75686    -1.2072142   2.7663286   1.4123126   1.8771172
   6.4786453]",0.9677461
2-048_02367_013,MOTORCYCLE,"[13.829075   2.5785954 -1.2867881  2.7085357  1.4400209  1.9148202
  4.3432264]",0.9241968
2-048_02368_013,MOTORCYCLE,"[46.642097   8.12256   -1.1527162  2.7432432  1.3829584  1.8212528
  1.9374222]",0.88398373
2-048_02369_013,CAR,"[74.23978   28.18785   -1.0005293  5.532558   2.9600604  1.9016117
  3.6948493]",0.9347308
2-048_02369_013,MOTORCYCLE,"[30.757729  -9.382718  -1.2158864  2.6674213  1.3691233  1.8040682
  6.671064 ]",0.90834224
2-048_03400_013,PEDESTRIAN,"[30.284874  -8.055614  -1.4013668  1.024142   0.9023203  1.8522005
  3.1069098]",0.7375549
2-048_03400_013,PEDESTRIAN,"[13.459575  35.313866  -1.0991861  1.7943126  1.6431134  1.8287257
  4.546511 ]",0.12687676
2-048_03401_013,PEDESTRIAN,"[43.657562   -4.617659   -1.2093889   1.0318648   0.90610486  1.8789852
  6.336553  ]",0.83321065
2-048_03402_013,PEDESTRIAN,"[38.44858   -3.3526742 -1.2922132  1.0991967  0.9137495  1.8725587
  6.7010517]",0.85220027
2-048_03403_013,PEDESTRIAN,"[24.809708   -3.5660412  -1.3318665   0.79193515  0.6897234   1.8024261
  2.5281105 ]",0.80162555
2-048_03404_013,PEDESTRIAN,"[24.270191   10.026418   -1.2755445   0.81627417  0.79144424  1.8502389
  3.2365665 ]",0.7619471
2-048_03405_013,PEDESTRIAN,"[21.903522   -3.8782363  -1.3024478   0.7562685   0.47014737  1.7879895
  5.05056   ]",0.83204097
2-048_03405_013,PEDESTRIAN,"[49.03563    5.5635104 -1.1340733  1.0496998  0.9764166  1.9012655
  5.316405 ]",0.2986242
2-048_03406_013,PEDESTRIAN,"[ 26.58722    -15.739841    -1.4106876    1.0258447    0.90967214
   1.8422765    5.8402805 ]",0.77907264
2-048_03406_013,CAR,"[79.729675  39.911648  -1.799181   4.5219707  2.293826   1.7367456
  2.1890094]",0.14253207
2-048_03407_013,PEDESTRIAN,"[32.479027  -9.3069105 -1.278784   1.0732307  0.9000733  1.8953538
  6.807362 ]",0.7083919
2-048_03410_013,PEDESTRIAN,"[ 36.980534  -14.433265   -1.3879833   1.0396734   0.8987954   1.8758668
   1.342444 ]",0.7775268
2-048_03411_013,PEDESTRIAN,"[41.771854  -2.6991901 -1.2875968  1.0719963  0.9227962  1.8489149
  1.0946186]",0.8910049
2-048_03411_013,PEDESTRIAN,"[49.069202    5.286423   -1.0869149   0.95791394  0.90012443  1.8922638
  5.074545  ]",0.54422635
2-048_03412_013,PEDESTRIAN,"[49.57703    5.946875  -1.1820788  1.046354   0.9625569  1.9397106
  5.6890554]",0.7670766
2-048_03412_013,CAR,"[79.748886  40.03317   -1.9028174  4.565781   2.226343   1.7587515
  2.1910417]",0.120117
2-048_03413_013,PEDESTRIAN,"[47.429493  -7.134029  -1.1953224  1.0787705  1.0288     2.0170875
  4.439976 ]",0.869633
2-048_03413_013,PEDESTRIAN,"[46.63515    1.6000074 -1.1723568  1.6618496  1.4181148  1.9865952
  1.9449983]",0.18222827
2-048_03414_013,PEDESTRIAN,"[ 41.708626  -17.574093   -1.2886915   0.9969259   0.8525767   1.8390993
   3.377595 ]",0.83850694
2-048_03415_013,PEDESTRIAN,"[34.452835   -9.67778    -1.2894855   1.063638    0.91249865  1.8340409
  1.5890567 ]",0.85504925
2-048_03416_013,PEDESTRIAN,"[33.05586   -1.0359331 -1.2608552  1.0230597  0.9013569  1.8385746
  3.4314458]",0.7854242
2-048_03416_013,CAR,"[80.47744   -3.069875  -0.6781167  5.2451043  2.6210954  1.9827288
  5.859098 ]",0.12148138
2-048_03417_013,PEDESTRIAN,"[ 34.715363  -10.854803   -1.4125372   1.0406263   0.8643048   1.8333094
   5.411249 ]",0.7603801
2-048_03418_013,PEDESTRIAN,"[ 34.812416   -21.908371    -1.4355588    0.92389464   0.70191926
   1.8091525    4.6138806 ]",0.7152745
2-048_03419_013,PEDESTRIAN,"[ 41.21893   -13.664924   -1.2572956   1.0324473   0.900076    1.8382634
   1.3136017]",0.8642593
2-048_03420_013,PEDESTRIAN,"[40.298645  -3.979291  -1.233163   1.145825   0.9106215  1.7837371
  3.879001 ]",0.8510751
2-048_03421_013,PEDESTRIAN,"[ 33.235126  -15.1637     -1.3489324   1.0311264   0.9240345   1.9058676
   6.5676847]",0.69668436
2-048_03422_013,PEDESTRIAN,"[ 27.20665    -13.702314    -1.3916154    1.0256277    0.86806417
   1.8317251    1.0899017 ]",0.8950091
2-048_03423_013,PEDESTRIAN,"[33.81031   -1.3934531 -1.3415563  1.0357398  0.8466009  1.8103511
  7.1346107]",0.8264461
2-048_03424_013,PEDESTRIAN,"[41.75       -0.94489926 -1.2708974   1.0714177   0.909517    1.8208576
  4.83838   ]",0.8897276
2-048_03425_013,PEDESTRIAN,"[ 37.036674  -13.786569   -1.3832291   1.0415549   0.8975745   1.8612905
   4.2658935]",0.8455503
2-048_03426_013,PEDESTRIAN,"[ 41.00826   -13.852488   -1.3251712   1.0723869   0.9086486   1.8334261
   1.5825535]",0.8802595
2-048_03427_013,PEDESTRIAN,"[38.301014   -0.19059618 -1.3067166   1.0344952   0.8748946   1.7957534
  1.8581069 ]",0.88477176
2-048_03427_013,CAR,"[80.87743   39.34238   -1.3744904  5.518562   2.6894393  1.9956138
  2.7978559]",0.12526715
2-048_03428_013,PEDESTRIAN,"[45.176563    6.853943   -1.1858494   1.0245606   0.92574155  1.8809822
  6.1427374 ]",0.81706953
2-048_03429_013,PEDESTRIAN,"[47.135704  -1.8795208 -1.1324612  1.0533247  1.0081995  1.9905683
  4.0838304]",0.89156646
2-048_03430_013,PEDESTRIAN,"[ 37.774784   -10.825289    -1.280642     1.0404398    0.88753784
   1.8180132    3.8112316 ]",0.84390074
2-048_03430_013,PEDESTRIAN,"[49.066124    5.328457   -1.1526741   0.91502297  0.8770533   1.8196546
  5.02324   ]",0.12992063
2-048_03431_013,PEDESTRIAN,"[ 26.839811  -12.362963   -1.3342137   1.0628432   0.9013013   1.8509489
   2.6683707]",0.80683136
2-048_03432_013,PEDESTRIAN,"[27.405863   -0.23243175 -1.2650157   1.0773057   0.965463    1.8982208
  1.3286732 ]",0.91032296
2-048_03433_013,PEDESTRIAN,"[26.958109    7.527393   -1.2419412   1.0441453   0.95139587  1.8788579
  4.6420555 ]",0.9126968
2-048_03434_013,PEDESTRIAN,"[27.174465  -5.0844793 -1.3566852  1.0648949  0.9209181  1.8835953
  4.8384104]",0.91292536
2-048_03435_013,PEDESTRIAN,"[ 32.120502  -14.416692   -1.3146591   1.1050204   0.9368314   1.8632138
   6.58405  ]",0.75718546
2-048_21434_013,CAR,"[32.292236   3.8496647 -1.4141228  5.2995143  2.5069559  1.839601
  6.2821484]",0.9482233
2-048_21434_013,CAR,"[62.68294    2.8780494 -1.2265862  5.290296   2.4304054  1.9525765
  6.3176327]",0.92121303
2-048_21434_013,CAR,"[27.89841     0.65185094 -1.3118521   5.6051626   2.5733786   1.8917451
  6.2870765 ]",0.92031693
2-048_21434_013,CAR,"[14.465139  -3.995489  -1.5045696  5.3481774  2.4806643  1.860605
  6.2485585]",0.90901387
2-048_21434_013,CAR,"[ 5.2897434 -5.1082215 -1.3133899  5.2840867  2.4569135  1.967589
  6.308261 ]",0.9084511
2-048_21434_013,CAR,"[78.74539    8.311123  -1.2170409  5.089836   2.4377537  1.9120661
  6.3829417]",0.894203
2-048_21434_013,CAR,"[13.58654    3.558734  -1.3975471  5.405737   2.4210458  1.7942309
  6.213388 ]",0.88465077
2-048_21434_013,CAR,"[-0.13551587 -5.131494   -1.3407123   5.043119    2.4558332   1.787114
  6.2545123 ]",0.3320766
2-048_21434_013,CAR,"[73.35394   10.366952  -1.0769235  5.423055   2.6138773  1.902486
  2.6886463]",0.30729493
2-048_21434_013,PEDESTRIAN,"[24.742226  -2.623032  -1.2904487  1.0363678  0.7670091  1.8241979
  3.4186485]",0.22147962
2-048_21443_013,CAR,"[42.218838   3.0305297 -0.9220023  5.2614326  2.4857867  1.9941502
  6.236573 ]",0.9239061
2-048_21443_013,CAR,"[25.771269   8.756389  -1.1912402  5.222019   2.5024002  1.8938632
  3.377201 ]",0.6144353
2-048_21446_013,CAR,"[48.86551    -0.20783052 -1.4245163   5.324114    2.4805555   1.8022726
  6.2136364 ]",0.96969205
2-048_21446_013,CAR,"[36.044086   3.3670456 -1.3231132  5.4155846  2.5296721  2.0435843
  6.199816 ]",0.9395069
2-048_21446_013,CAR,"[15.068425  12.902758  -1.2424072  5.053534   2.589234   1.9090288
  3.0830944]",0.72948694
2-048_21446_013,CAR,"[ 0.22095004  4.3841963  -1.2644019   5.433308    2.4636626   1.9180194
  6.0575833 ]",0.7101444
2-048_21446_013,CAR,"[76.6169    -6.3097553 -0.9025993  5.4643207  2.689647   1.936632
  2.8662734]",0.61230606
2-048_21446_013,CAR,"[80.827324  15.537022  -0.5898534  5.2108626  2.5564373  2.0420468
  6.3896   ]",0.13389611
2-048_21448_013,CAR,"[71.54495   13.338671  -1.2208853  5.3270493  2.6816278  1.9429398
  3.1523464]",0.85778815
2-048_21448_013,CAR,"[27.96652    3.516491  -1.2148616  5.671193   2.477834   1.9413184
  6.3137136]",0.6038506
2-048_21448_013,PEDESTRIAN,"[43.434082  -1.5834914 -1.2490753  1.8715556  1.5198039  1.9293424
  2.4826274]",0.15452768
2-048_21451_013,CAR,"[ 7.2138577  3.7817655 -1.477767   5.481172   2.454476   1.7548935
  6.241791 ]",0.9582146
2-048_21452_013,CAR,"[35.234085   3.7695382 -1.3112271  5.273503   2.4428275  1.9100213
  6.274741 ]",0.9490691
2-048_21452_013,CAR,"[ 4.9241533  3.6775346 -1.4482675  5.6886506  2.4723325  1.8599623
  6.239883 ]",0.91436243
2-048_21453_013,CAR,"[28.222477   3.1547122 -1.2172415  5.3543267  2.4781303  1.9838158
  6.248342 ]",0.940038
2-048_21453_013,CAR,"[65.10207    2.8606815 -1.3621227  5.147114   2.4623578  1.8913119
  6.246508 ]",0.9281417
2-048_21453_013,CAR,"[64.75575     0.49184194 -1.2967976   4.988982    2.3946247   1.9770775
  2.6030102 ]",0.14576544
2-048_21454_013,CAR,"[10.7108135  3.1728168 -1.2633941  5.479252   2.4273226  1.9189304
  6.2389936]",0.90699786
2-048_21454_013,CAR,"[17.883902  22.570051  -1.6946586  5.3692293  2.6096265  2.0441144
  3.0112722]",0.74461985
2-048_21455_013,CAR,"[59.93163     1.9140867  -0.97009426  5.4905696   2.4737668   2.0559459
  6.2225976 ]",0.9616399
2-048_21455_013,CAR,"[ 9.682559   3.024027  -1.2156893  5.3200703  2.6229274  2.0448694
  6.2258043]",0.9541297
